movieId,title,genres,poster
98607,Redline (2009),Action|Animation|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/98607.jpg
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/98623.jpg
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/98633.jpg
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/98697.jpg
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/98799.jpg
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/98809.jpg
98836,Hyde Park on Hudson (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/98836.jpg
98908,How to Make Love to a Woman (2010),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/98908.jpg
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/98961.jpg
99005,Fire with Fire (2012),Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/99005.jpg
99007,Warm Bodies (2013),Comedy|Horror|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/99007.jpg
99030,Wrong (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/99030.jpg
99087,Playing for Keeps (2012),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/99087.jpg
99106,"Guilt Trip, The (2012)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/99106.jpg
99112,Jack Reacher (2012),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99112.jpg
99114,Django Unchained (2012),Action|Drama|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/99114.jpg
99117,This Is 40 (2012),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/99117.jpg
99122,I Bought a Vampire Motorcycle (1990),Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/99122.jpg
99130,Ice Cream Man (1995),Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/99130.jpg
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99145.jpg
99149,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/99149.jpg
99191,Campfire Tales (1997),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/99191.jpg
99415,Parental Guidance (2012),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/99415.jpg
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/99437.jpg
99532,"Misérables, Les (2000)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/99532.jpg
99574,Promised Land (2012),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/99574.jpg
99636,English Vinglish (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/99636.jpg
99638,Fish Story (Fisshu sutôrî) (2009),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/99638.jpg
99721,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99721.jpg
99728,Gangster Squad (2013),Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/99728.jpg
99750,"Iceman, The (2012)",Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99750.jpg
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/99764.jpg
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation,https://storage.googleapis.com/movielens-posters/MLP-20M/99813.jpg
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/99846.jpg
99853,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/99853.jpg
99910,"Last Stand, The (2013)",Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99910.jpg
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99917.jpg
99992,Shadow Dancer (2012),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/99992.jpg
100044,Human Planet (2011),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/100044.jpg
100068,Comme un chef (2012),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/100068.jpg
100083,Movie 43 (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/100083.jpg
100106,"Pervert's Guide to Ideology, The (2012)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/100106.jpg
100159,Sightseers (2012),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/100159.jpg
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/100163.jpg
100194,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/100194.jpg
100226,Why Stop Now (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/100226.jpg
100277,Tabu (2012),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/100277.jpg
100302,Upside Down (2012),Drama|Romance|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/100302.jpg
100304,"Liability, The (2012)",Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/100304.jpg
100306,Angst  (1983),Drama|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/100306.jpg
100326,Stand Up Guys (2012),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/100326.jpg
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/100383.jpg
100390,Identity Thief (2013),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/100390.jpg
100397,"ABCs of Death, The (2012)",Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/100397.jpg
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/100487.jpg
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/100498.jpg
100507,21 and Over (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/100507.jpg
100527,Safe Haven (2013),Drama|Mystery|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/100527.jpg
100553,Frozen Planet (2011),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/100553.jpg
100556,"Act of Killing, The (2012)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/100556.jpg
100579,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/100579.jpg
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/100611.jpg
100714,Before Midnight (2013),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/100714.jpg
100737,Snitch (2013),Action|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/100737.jpg
100810,Dark Skies (2013),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/100810.jpg
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/100843.jpg
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/100882.jpg
100906,Maniac Cop 2 (1990),Action|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/100906.jpg
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/101025.jpg
101070,Wadjda (2012),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/101070.jpg
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/101072.jpg
101074,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/101074.jpg
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/101076.jpg
101088,Stoker (2013),Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101088.jpg
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/101112.jpg
101142,"Croods, The (2013)",Adventure|Animation|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/101142.jpg
101283,"Incredible Burt Wonderstone, The (2013)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/101283.jpg
101360,"Call, The (2013)",Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101360.jpg
101362,Olympus Has Fallen (2013),Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101362.jpg
101415,"First Time, The (2012)",Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/101415.jpg
101423,Mezzo Forte (1998),Action|Animation|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/101423.jpg
101525,"Place Beyond the Pines, The (2012)",Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/101525.jpg
101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101529.jpg
101531,Phil Spector (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/101531.jpg
101577,"Host, The (2013)",Action|Adventure|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/101577.jpg
101612,Admission (2013),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/101612.jpg
101739,Evil Dead (2013),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/101739.jpg
101741,Trance (2013),Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101741.jpg
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/101765.jpg
101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/101864.jpg
101884,Dark Tide (2012),Adventure|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101884.jpg
101895,42 (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/101895.jpg
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/101962.jpg
101973,Disconnect (2012),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/101973.jpg
102007,"Invincible Iron Man, The (2007)",Animation,https://storage.googleapis.com/movielens-posters/MLP-20M/102007.jpg
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/102025.jpg
102033,Pain & Gain (2013),Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/102033.jpg
102058,Hulk Vs. (2009),Animation,https://storage.googleapis.com/movielens-posters/MLP-20M/102058.jpg
102066,Resolution (2012),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/102066.jpg
102070,Grabbers (2012),Comedy|Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/102070.jpg
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/102084.jpg
102088,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/102088.jpg
102123,This Is the End (2013),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102123.jpg
102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/102125.jpg
102165,"English Teacher, The (2013)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102165.jpg
102194,Mud (2012),Adventure|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102194.jpg
102217,Bill Hicks: Revelations (1993),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102217.jpg
102278,Pawn (2013),Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/102278.jpg
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102338.jpg
102378,Syrup (2013),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102378.jpg
102407,"Great Gatsby, The (2013)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102407.jpg
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/102445.jpg
102481,"Internship, The (2013)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102481.jpg
102590,Darkon (2006),Documentary|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/102590.jpg
102602,Mimino (1977),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102602.jpg
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102666.jpg
102684,Only God Forgives (2013),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/102684.jpg
102686,"Hangover Part III, The (2013)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102686.jpg
102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/102716.jpg
102720,Epic (2013),Adventure|Animation|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/102720.jpg
102735,Captain America (1979),Action|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102735.jpg
102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/102742.jpg
102747,"Rink, The (1916)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/102747.jpg
102749,Captain America II: Death Too Soon (1979),Action|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/102749.jpg
102760,Down Terrace (2009),Comedy|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102760.jpg
102800,Frances Ha (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102800.jpg
102802,"Lords of Salem, The (2012)",Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/102802.jpg
102819,Behind the Candelabra (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102819.jpg
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/102823.jpg
102852,With Great Power: The Stan Lee Story (2012),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/102852.jpg
102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/102880.jpg
102903,Now You See Me (2013),Crime|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/102903.jpg
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/102984.jpg
102993,"Way, Way Back, The (2013)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/102993.jpg
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103027.jpg
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103042.jpg
103048,"Kings of Summer, The (2013)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/103048.jpg
103075,"Purge, The (2013)",Crime|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103075.jpg
103085,Rapture-Palooza (2013),Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/103085.jpg
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/103107.jpg
103137,"Bling Ring, The (2013)",Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/103137.jpg
103141,Monsters University (2013),Adventure|Animation|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/103141.jpg
103171,Schlussmacher (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/103171.jpg
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,https://storage.googleapis.com/movielens-posters/MLP-20M/103210.jpg
103219,Maniac (2012),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103219.jpg
103221,Not Suitable for Children (2012),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103221.jpg
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103228.jpg
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation,https://storage.googleapis.com/movielens-posters/MLP-20M/103233.jpg
103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103235.jpg
103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103245.jpg
103249,World War Z (2013),Action|Drama|Horror|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103249.jpg
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103253.jpg
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103335.jpg
103339,White House Down (2013),Action|Drama|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103339.jpg
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/103341.jpg
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103366.jpg
103372,"Heat, The (2013)",Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/103372.jpg
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/103384.jpg
103449,Passion (2012),Crime|Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103449.jpg
103483,V/H/S/2 (2013),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103483.jpg
103502,"Knot, The (2012)",Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103502.jpg
103539,The Spectacular Now (2013),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103539.jpg
103543,"Lifeguard, The (2013)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/103543.jpg
103596,Sharknado (2013),Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/103596.jpg
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/103602.jpg
103606,Stuck in Love (2012),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103606.jpg
103609,Class Act (1992),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/103609.jpg
103624,Fruitvale Station (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/103624.jpg
103655,R.I.P.D. (2013),Action|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/103655.jpg
103685,"Field in England, A (2013)",Drama|Fantasy|Thriller|War,https://storage.googleapis.com/movielens-posters/MLP-20M/103685.jpg
103688,"Conjuring, The (2013)",Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103688.jpg
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/103755.jpg
103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/103772.jpg
103801,Drinking Buddies (2013),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/103801.jpg
103810,Red 2 (2013),Action|Comedy|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/103810.jpg
103819,Coffee Town (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/103819.jpg
103865,Revenge for Jolly! (2012),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/103865.jpg
103883,2 Guns (2013),Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/103883.jpg
103980,Blue Jasmine (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/103980.jpg
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/103984.jpg
104017,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/104017.jpg
104069,Louis C.K.: Oh My God (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104069.jpg
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/104074.jpg
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104076.jpg
104078,Alan Partridge: Alpha Papa (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104078.jpg
104129,Man of Tai Chi (2013),Action|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/104129.jpg
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/104141.jpg
104211,We're the Millers (2013),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/104211.jpg
104218,Grown Ups 2 (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104218.jpg
104241,Kick-Ass 2 (2013),Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/104241.jpg
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/104243.jpg
104245,Planes (2013),Adventure|Animation|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104245.jpg
104272,Blackfish (2013),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/104272.jpg
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/104283.jpg
104303,Jobs (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/104303.jpg
104337,Lee Daniels' The Butler (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/104337.jpg
104339,In a World... (2013),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104339.jpg
104374,About Time (2013),Drama|Fantasy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/104374.jpg
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/104419.jpg
104457,You're Next (2011),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/104457.jpg
104644,Maria Bamford: The Special Special Special! (2012),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/104644.jpg
104760,Getaway (2013),Action|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/104760.jpg
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/104780.jpg
104837,Rage of Honor (1987),Action|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/104837.jpg
104841,Gravity (2013),Action|Sci-Fi|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/104841.jpg
104863,What If (2013),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/104863.jpg
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/104875.jpg
104879,Prisoners (2013),Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/104879.jpg
104906,Austenland (2013),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/104906.jpg
104908,Insidious: Chapter 2 (2013),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/104908.jpg
104913,Rush (2013),Action|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/104913.jpg
104925,"Family, The (2013)",Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/104925.jpg
104944,Short Term 12 (2013),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/104944.jpg
105020,Collision Course (1989),Action|Comedy|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/105020.jpg
105037,"To Do List, The (2013)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/105037.jpg
105121,Inescapable (2012),Action|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/105121.jpg
105197,Nebraska (2013),Adventure|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/105197.jpg
105211,Enough Said (2013),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/105211.jpg
105213,Don Jon (2013),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/105213.jpg
105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/105246.jpg
105250,"Century of the Self, The (2002)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/105250.jpg
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/105254.jpg
105325,Bad Milo (Bad Milo!) (2013),Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/105325.jpg
105351,Runner Runner (2013),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/105351.jpg
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/105355.jpg
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/105468.jpg
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,https://storage.googleapis.com/movielens-posters/MLP-20M/105504.jpg
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/105540.jpg
